Building ID,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity,Estimated Build Cost
Bldg-367899,Dallas,1100 Springwood Ln,Wylie,TX,75098,33.009622,-96.522858,Not on Zayo Network,Fiber Only,Elementary School,40375.78,1021394.5
Bldg-367890,Dallas,7520 Woodcreek Way,Sachse,TX,75048,32.99058,-96.587268,Not on Zayo Network,Fiber Only,Elementary School,20013.37,512334.25
Bldg-367896,Dallas,103 Hensley Ln,Wylie,TX,75098,33.002205,-96.577063,Not on Zayo Network,Fiber Only,Middle School,23542.33,600558.25
Bldg-367891,Dallas,951 S Ballard Ave,Wylie,TX,75098,33.003282,-96.536665,Not on Zayo Network,Fiber Only,High School,35839.7,907992.5
Bldg-367897,Dallas,1050 Park Blvd,Wylie,TX,75098,33.03036,-96.556851,Not on Zayo Network,Fiber Only,Middle School,32355.47,820886.75
Bldg-367892,Dallas,1001 S Ballard Ave,Wylie,TX,75098,33.003315,-96.540162,Not on Zayo Network,Fiber Only,Middle School,34778.72,881468
Bldg-367898,Dallas,516 Hilltop Ln,Wylie,TX,75098,33.002777,-96.534044,Not on Zayo Network,Fiber Only,Middle School,36613.37,927334.25
Bldg-367893,Dallas,300 Pirate Dr,Wylie,TX,75098,33.003408,-96.536666,Not on Zayo Network,Fiber Only,High School,35845.44,908136
Bldg-367900,Dallas,510 S Birmingham St,Wylie,TX,75098,33.00798,-96.542061,Not on Zayo Network,Fiber Only,Elementary School,34477,873925
Bldg-367894,Dallas,950 Park Blvd,Wylie,TX,75098,33.030052,-96.554765,Not on Zayo Network,Fiber Only,Middle School,32951.85,835796.25
Bldg-367901,Dallas,101 Hensley Ln,Wylie,TX,75098,33.00101,-96.577048,Not on Zayo Network,Fiber Only,High School,23470.95,598773.75
Bldg-367895,Dallas,1500 Park Blvd,Wylie,TX,75098,33.032024,-96.565746,Not on Zayo Network,Fiber Only,Elementary School,29871.9,758797.5
Bldg-367902,Dallas,2221 Fm 1378,Wylie,TX,75098,33.04725,-96.570201,Not on Zayo Network,Fiber Only,Elementary School,30612.09,777302.25
Bldg-367903,Dallas,700 W Brown St,Wylie,TX,75098,33.019382,-96.548194,Not on Zayo Network,Fiber Only,Elementary School,33693.46,854336.5
Bldg-367904,Dallas,1301 Elm Dr,Wylie,TX,75098,32.988609,-96.521737,Not on Zayo Network,Fiber Only,Elementary School,40112.63,1014815.75
Bldg-367905,Dallas,3000 E Stone Rd,Wylie,TX,75098,33.016022,-96.495752,Not on Zayo Network,Fiber Only,High School,48970.7,1236267.5
Bldg-367906,Dallas,2550 W Fm 544,Wylie,TX,75098,33.009604,-96.572214,Not on Zayo Network,Fiber Only,High School,25608.02,652200.5
Bldg-368407,Atlanta,519 Old Highway 41 NW,Adairsville,GA,30103,34.340494,-84.913208,Not on Zayo Network,Fiber Only,High School,148318.27,3569638.48
Bldg-368386,Atlanta,240 Matthews School Rd,Winder,GA,30680,33.977819,-83.761863,Not on Zayo Network,Fiber Only,Middle School,88285.39,2128849.36
Bldg-368408,Atlanta,116 N Franklin St,Adairsville,GA,30103,34.36444,-84.938971,Not on Zayo Network,Fiber Only,Middle School,159998.11,3849954.64
Bldg-368406,Atlanta,122 King St,Adairsville,GA,30103,34.370925,-84.94022,Not on Zayo Network,Fiber Only,Elementary School,162009.99,3898239.76
Bldg-368375,Atlanta,1334 6th Ave,Auburn,GA,30011,34.0095,-83.824611,Not on Zayo Network,Fiber Only,Elementary School,67665.67,1633976.08
Bldg-368376,Atlanta,47 McElhannon Rd SW,Bethlehem,GA,30620,33.92249,-83.719141,Not on Zayo Network,Fiber Only,Elementary School,106540.59,2566974.16
Bldg-368382,Atlanta,1008 Haymon Morris Rd,Winder,GA,30680,33.95249,-83.771781,Not on Zayo Network,Fiber Only,Middle School,87809.27,2117422.48
Bldg-368377,Atlanta,54 Star St W,Bethlehem,GA,30620,33.9312,-83.717821,Not on Zayo Network,Fiber Only,High School,105807.86,2549388.64
Bldg-368383,Atlanta,445 Holsenbeck School Rd,Winder,GA,30680,34.01487,-83.687191,Not on Zayo Network,Fiber Only,Elementary School,109066.03,2627584.72
Bldg-368378,Atlanta,1970 Broad St,Statham,GA,30666,33.96521,-83.591701,Not on Zayo Network,Fiber Only,Elementary School,139833.55,3366005.2
Bldg-368384,Atlanta,200 Matthews School Rd,Winder,GA,30680,33.97652,-83.760751,Not on Zayo Network,Fiber Only,Elementary School,88715.06,2139161.44
Bldg-368379,Atlanta,106 Church St,Winder,GA,30680,33.99596,-83.723011,Not on Zayo Network,Fiber Only,Middle School,98818.64,2381647.36
Bldg-368385,Atlanta,84 W Midland Ave,Winder,GA,30680,33.99722,-83.722831,Not on Zayo Network,Fiber Only,Middle School,98818.41,2381641.84
Bldg-368380,Atlanta,940 Haymon Morris Rd,Winder,GA,30680,33.94773,-83.785601,Not on Zayo Network,Fiber Only,High School,84431.45,2036354.8
Bldg-368387,Atlanta,272 N 5th Ave,Winder,GA,30680,34.00473,-83.729201,Not on Zayo Network,Fiber Only,High School,96615.04,2328760.96
Bldg-368381,Atlanta,334 Rockwell Church Rd NW,Winder,GA,30680,34.02592,-83.738271,Not on Zayo Network,Fiber Only,Elementary School,93474.99,2253399.76
Bldg-368388,Atlanta,163 King St,Winder,GA,30680,33.99051,-83.708691,Not on Zayo Network,Fiber Only,Middle School,103377.59,2491062.16
Bldg-368389,Atlanta,1000 Haymon Morris Rd,Winder,GA,30680,33.9527,-83.772571,Not on Zayo Network,Fiber Only,Elementary School,87557.82,2111387.68
Bldg-368409,Atlanta,195 Fire Tower Rd NW,Cartersville,GA,30120,34.23994,-84.869431,Not on Zayo Network,Fiber Only,Middle School,113216.75,2727202
Bldg-368414,Atlanta,1653 Cassville Rd NW,Cartersville,GA,30121,34.24198,-84.854201,Not on Zayo Network,Fiber Only,Elementary School,110263.57,2656325.68
Bldg-368415,Atlanta,800 Old Alabama Rd SE,Cartersville,GA,30120,34.12123,-84.833801,Not on Zayo Network,Fiber Only,High School,78401.16,1891627.84
Bldg-368410,Atlanta,50 Pleasant Valley Rd NW,Cartersville,GA,30121,34.288068,-84.866507,Not on Zayo Network,Fiber Only,Elementary School,124722.07,3003329.68
Bldg-368416,Atlanta,54 7th St,Emerson,GA,30137,34.12432,-84.757981,Not on Zayo Network,Fiber Only,Elementary School,60488.61,1461726.64
Bldg-368411,Atlanta,71 W Felton Rd,Cartersville,GA,30120,34.203079,-84.744945,Not on Zayo Network,Fiber Only,Elementary School,77267.13,1864411.12
Bldg-368417,Atlanta,224 Old Alabama Rd SE,Emerson,GA,30137,34.12143,-84.765151,Not on Zayo Network,Fiber Only,Middle School,61445.08,1484681.92
Bldg-368412,Atlanta,116 Hamilton Crossing Rd NW,Cartersville,GA,30120,34.238463,-84.864875,Not on Zayo Network,Fiber Only,Elementary School,111822.6,2693742.4
Bldg-368071,Dallas,1200 Rivercrest Blvd,Allen,TX,75002,33.1077,-96.642881,Not on Zayo Network,Fiber Only,Middle School,33393.81,846845.25
Bldg-368418,Atlanta,1058 Euharlee Rd,Kingston,GA,30145,34.146706,-84.929138,Not on Zayo Network,Fiber Only,Elementary School,108133.21,2605197.04
Bldg-368413,Atlanta,1100 Mission Rd SW,Cartersville,GA,30120,34.16214,-84.879711,Not on Zayo Network,Fiber Only,Elementary School,98131.03,2365144.72
Bldg-368419,Atlanta,1061 Euharlee Rd,Kingston,GA,30145,34.150348,-84.928475,Not on Zayo Network,Fiber Only,Middle School,108570.46,2615691.04
Bldg-368420,Atlanta,240 Hardin Bridge Rd,Kingston,GA,30145,34.213886,-84.935624,Not on Zayo Network,Fiber Only,Elementary School,122817.46,2957619.04
Bldg-368422,Atlanta,1502 Old Alabama Rd,Taylorsville,GA,30178,34.11204,-84.942001,Not on Zayo Network,Fiber Only,Elementary School,106600.37,2568408.88
Bldg-368423,Atlanta,1000 Colonel Way NE,White,GA,30184,34.282263,-84.760195,Not on Zayo Network,Fiber Only,High School,103661.22,2497869.28
Bldg-368424,Atlanta,505 Colonel Way NE,White,GA,30184,34.278407,-84.761532,Not on Zayo Network,Fiber Only,Elementary School,102665.38,2473969.12
Bldg-368060,Dallas,800 S Jupiter Rd,Allen,TX,75002,33.0853,-96.667881,Not on Zayo Network,Fiber Only,Middle School,24167.29,616182.25
Bldg-368061,Dallas,1550 Edelweiss Dr,Allen,TX,75002,33.094894,-96.629657,Not on Zayo Network,Fiber Only,Middle School,32384.69,821617.25
Bldg-368062,Dallas,1501 Hopewell Dr,Allen,TX,75013,33.12254,-96.687101,Not on Zayo Network,Fiber Only,Middle School,24330.48,620262
Bldg-368068,Dallas,450 Tatum Dr,Allen,TX,75013,33.095289,-96.707403,Not on Zayo Network,Fiber Only,Middle School,15755.26,405881.5
Bldg-368063,Dallas,1000 Water Oak Dr,Allen,TX,75002,33.081187,-96.622549,Not on Zayo Network,Fiber Only,Middle School,28429.89,722747.25
Bldg-368069,Dallas,1315 Comanche Dr,Allen,TX,75013,33.107608,-96.701443,Not on Zayo Network,Fiber Only,Middle School,18278.67,468966.75
Bldg-368064,Dallas,601 E Main St,Allen,TX,75002,33.101072,-96.658235,Not on Zayo Network,Fiber Only,High School,30617.69,777442.25
Bldg-368070,Dallas,1120 Newport Dr,Allen,TX,75013,33.095197,-96.692938,Not on Zayo Network,Fiber Only,Middle School,20182.5,516562.5
Bldg-368065,Dallas,800 E Main St,Allen,TX,75002,33.09947,-96.651943,Not on Zayo Network,Fiber Only,Middle School,30981.18,786529.5
Bldg-368072,Dallas,305 N Alder Dr,Allen,TX,75002,33.09722,-96.634961,Not on Zayo Network,Fiber Only,Middle School,32787.71,831692.75
Bldg-368073,Dallas,1595 Stablerun Dr,Allen,TX,75002,33.123713,-96.639963,Not on Zayo Network,Fiber Only,Middle School,28042.32,713058
Bldg-368066,Dallas,1751 E Exchange Pkwy,Allen,TX,75002,33.11525,-96.624801,Not on Zayo Network,Fiber Only,Middle School,32615.17,827379.25
Bldg-368074,Dallas,1325 Glendover Dr,Allen,TX,75013,33.118775,-96.701905,Not on Zayo Network,Fiber Only,Middle School,19662.25,503556.25
Bldg-368067,Dallas,1050 Comanche Dr,Allen,TX,75013,33.11301,-96.692707,Not on Zayo Network,Fiber Only,Middle School,21422.89,547572.25
Bldg-368075,Dallas,1225 Walnut Springs Dr,Allen,TX,75013,33.11642,-96.723361,Not on Zayo Network,Fiber Only,Middle School,13538.07,350451.75
Bldg-368076,Dallas,820 Cottonwood Dr,Allen,TX,75002,33.0826,-96.657451,Not on Zayo Network,Fiber Only,Middle School,24842.15,633053.75
Bldg-368077,Dallas,630 Park Place Dr,Allen,TX,75002,33.091895,-96.656442,Not on Zayo Network,Fiber Only,Middle School,27902.94,709573.5
Bldg-368078,Dallas,1530 Rivercrest Blvd,Allen,TX,75002,33.10655,-96.630411,Not on Zayo Network,Fiber Only,Middle School,34901.54,884538.5
Bldg-368079,Dallas,5705 Cheyenne Dr,Allen,TX,75002,33.083802,-96.644743,Not on Zayo Network,Fiber Only,Middle School,27408.04,697201
Bldg-368421,Atlanta,1095 Cass Pine Log Rd,Rydal,GA,30171,34.341296,-84.748787,Not on Zayo Network,Fiber Only,Elementary School,121189.85,2918556.4
Bldg-368886,Dallas,100 Elk Dr,Burleson,TX,76028,32.52903,-97.345731,Not on Zayo Network,Fiber Only,High School,26245.56,668139
Bldg-368759,Denver,1595 E Southern St,Brighton,CO,80601,39.980824,-104.802533,Not on Zayo Network,Fiber Only,Middle School,34267.24,1040417.2
Bldg-368754,Denver,3707 Estrella St,Brighton,CO,80601,39.98273,-104.776651,Not on Zayo Network,Fiber Only,Middle School,36016,1092880
Bldg-368748,Denver,1933 E Bridge St,Brighton,CO,80601,39.98885,-104.797011,Not on Zayo Network,Fiber Only,High School,37569.24,1139477.2
Bldg-368749,Denver,830 E Bridge St,Brighton,CO,80601,39.98597,-104.811871,Not on Zayo Network,Fiber Only,High School,5060.09,164202.7
Bldg-368750,Denver,270 S 8th Ave,Brighton,CO,80601,39.98078,-104.810591,Not on Zayo Network,Fiber Only,High School,3168.77,107463.1
Bldg-368757,Denver,455 N 19th Ave,Brighton,CO,80601,39.99503,-104.801011,Not on Zayo Network,Fiber Only,Middle School,38970.04,1181501.2
Bldg-368751,Denver,356 Longspur Dr,Brighton,CO,80601,39.98242,-104.745531,Not on Zayo Network,Fiber Only,Middle School,36607.39,1110621.7
Bldg-368758,Denver,305 S 5th Ave,Brighton,CO,80601,39.98131,-104.817421,Not on Zayo Network,Fiber Only,Elementary School,3329.28,112278.4
Bldg-368752,Denver,3551 E Southern St,Brighton,CO,80601,39.9809883,-104.781146,Not on Zayo Network,Fiber Only,High School,35455.64,1076069.2
Bldg-368760,Denver,879 Jessup St,Brighton,CO,80601,39.97865,-104.811891,Not on Zayo Network,Fiber Only,Middle School,2393.53,84205.9
Bldg-368753,Denver,340 S 45th Ave,Brighton,CO,80601,39.98385,-104.760641,Not on Zayo Network,Fiber Only,Middle School,36523,1108090
Bldg-368761,Denver,10566 Memphis St,Commerce City,CO,80022,39.88887,-104.795181,Not on Zayo Network,Fiber Only,Middle School,6730.93,214327.9
Bldg-368755,Denver,89 N 6th Ave,Brighton,CO,80601,39.988236,-104.816353,Not on Zayo Network,Fiber Only,Elementary School,34857.7,1058131
Bldg-368762,Denver,15955 E 101st Way,Commerce City,CO,80022,39.881035,-104.801796,Not on Zayo Network,Fiber Only,Middle School,8340.2,262606
Bldg-368756,Denver,1605 Longs Peak St,Brighton,CO,80601,39.9932,-104.801761,Not on Zayo Network,Fiber Only,Middle School,38283.38,1160901.4
Bldg-368763,Denver,9950 Laredo Dr,Commerce City,CO,80022,39.87761,-104.801231,Not on Zayo Network,Fiber Only,Elementary School,8407.09,264612.7
Bldg-368764,Denver,13069 E 106th Pl,Commerce City,CO,80022,39.890476,-104.83488,Not on Zayo Network,Fiber Only,Elementary School,4430.68,145320.4
Bldg-368770,Denver,13102 Monaco St,Brighton,CO,80602,39.93471,-104.911381,Not on Zayo Network,Fiber Only,Elementary School,2226.15,79184.5
Bldg-368765,Denver,9290 E 107th Ave,Henderson,CO,80640,39.891307,-104.879341,Not on Zayo Network,Fiber Only,Middle School,2217.59,78927.7
Bldg-368766,Denver,12301 E 124th Ave,Henderson,CO,80640,39.9228,-104.845101,Not on Zayo Network,Fiber Only,Elementary School,10046.05,313781.5
Bldg-368767,Denver,11453 Oswego St,Henderson,CO,80640,39.90477,-104.850341,Not on Zayo Network,Fiber Only,Elementary School,4741.15,154634.5
Bldg-368768,Denver,12909 E 120th Ave,Henderson,CO,80640,39.9162,-104.837231,Not on Zayo Network,Fiber Only,High School,9950.82,310924.6
Bldg-368769,Denver,12915 E 120th Ave,Henderson,CO,80640,39.9162,-104.837231,Not on Zayo Network,Fiber Only,Middle School,9950.82,310924.6
Bldg-368892,Dallas,619 Evelyn Ln,Burleson,TX,76028,32.527958,-97.324253,Not on Zayo Network,Fiber Only,Elementary School,25328.34,645208.5
Bldg-368887,Dallas,1125 NW Summercrest Blvd,Burleson,TX,76028,32.534482,-97.345951,Not on Zayo Network,Fiber Only,Elementary School,24396.73,621918.25
Bldg-368888,Dallas,316 SW Thomas St,Burleson,TX,76028,32.54438,-97.337801,Not on Zayo Network,Fiber Only,Middle School,20180.35,516508.75
Bldg-368889,Dallas,600 Blayke St,Burleson,TX,76028,32.53193,-97.356091,Not on Zayo Network,Fiber Only,Elementary School,26476.47,673911.75
Bldg-368890,Dallas,205 SW Thomas St,Burleson,TX,76028,32.544098,-97.33225,Not on Zayo Network,Fiber Only,Elementary School,19846.99,508174.75
Bldg-368884,Dallas,820 S Hurst Rd,Burleson,TX,76028,32.53138,-97.304241,Not on Zayo Network,Fiber Only,Elementary School,24330.34,620258.5
Bldg-368891,Dallas,517 SW Johnson Ave,Burleson,TX,76028,32.53617,-97.33317,Not on Zayo Network,Fiber Only,Middle School,22728.49,580212.25
Bldg-368885,Dallas,201 S Hurst Rd,Burleson,TX,76028,32.542462,-97.301965,Not on Zayo Network,Fiber Only,High School,20509.25,524731.25
Bldg-368893,Dallas,201 S Dobson St,Burleson,TX,76028,32.54524,-97.319611,On Zayo Network,Fiber Only,Elementary School,18983.03,486575.75
Bldg-368894,Dallas,1881 E Renfro St,Burleson,TX,76028,32.52977,-97.275151,Not on Zayo Network,Fiber Only,Elementary School,27774.22,706355.5
Bldg-368895,Dallas,505 Pleasant Manor Ave,Burleson,TX,76028,32.52986,-97.324291,Not on Zayo Network,Fiber Only,High School,24638.85,627971.25
Bldg-368896,Dallas,400 NE Alsbury Blvd,Burleson,TX,76028,32.55782,-97.331041,Not on Zayo Network,Fiber Only,Elementary School,14905.05,384626.25
Bldg-368897,Dallas,555 NE McAlister Rd,Burleson,TX,76028,32.56617,-97.335201,Not on Zayo Network,Fiber Only,Elementary School,12463.58,323589.5
Bldg-368898,Dallas,12000 Oak Grove Rd S,Burleson,TX,76028,32.58295,-97.294671,Not on Zayo Network,Fiber Only,Elementary School,8657.72,228443
Bldg-369657,Dallas,8700 Viridian Ln,Fort Worth,TX,76123,32.614324,-97.393961,Not on Zayo Network,Fiber Only,Elementary School,22153.98,565849.5
Bldg-369666,Dallas,521 Ashdale Dr,Fort Worth,TX,76140,32.60193,-97.327461,Not on Zayo Network,Fiber Only,Elementary School,2570.02,76250.5
Bldg-369651,Dallas,537 S Heights Dr,Crowley,TX,76036,32.57156,-97.372981,Not on Zayo Network,Fiber Only,Elementary School,19211.88,492297
Bldg-369652,Dallas,208 W Main St,Crowley,TX,76036,32.57921,-97.361031,Not on Zayo Network,Fiber Only,High School,14652.42,378310.5
Bldg-369653,Dallas,805 S Crowley Rd,Crowley,TX,76036,32.56784,-97.351091,Not on Zayo Network,Fiber Only,Elementary School,14694.66,379366.5
Bldg-369660,Dallas,3701 Garden Springs Dr,Fort Worth,TX,76123,32.61754,-97.376011,Not on Zayo Network,Fiber Only,Elementary School,16918.35,434958.75
Bldg-369654,Dallas,940 N Crowley Rd,Crowley,TX,76036,32.59313,-97.348501,Not on Zayo Network,Fiber Only,Middle School,9341.51,245537.75
Bldg-369661,Dallas,8400 W Cleburne Rd,Fort Worth,TX,76123,32.62006,-97.386521,Not on Zayo Network,Fiber Only,Middle School,19516.79,499919.75
Bldg-369655,Dallas,10236 Summercreek Dr,Crowley,TX,76036,32.601428,-97.407246,Not on Zayo Network,Fiber Only,Middle School,26788.74,681718.5
Bldg-369662,Dallas,2801 Country Creek Ln,Fort Worth,TX,76123,32.627778,-97.362663,Not on Zayo Network,Fiber Only,Elementary School,12815.64,332391
Bldg-369656,Dallas,3800 W Risinger Rd,Fort Worth,TX,76123,32.616999,-97.376361,Not on Zayo Network,Fiber Only,Middle School,17025.09,437627.25
Bldg-369664,Dallas,6651 Oakmont Trl,Fort Worth,TX,76132,32.653947,-97.410455,Not on Zayo Network,Fiber Only,Elementary School,7901.73,209543.25
Bldg-369663,Dallas,4630 McPherson Blvd,Fort Worth,TX,76123,32.60593,-97.398265,Not on Zayo Network,Fiber Only,Middle School,23860.73,608518.25
Bldg-369658,Dallas,9901 Hemphill St,Fort Worth,TX,76134,32.61068,-97.335501,Not on Zayo Network,Fiber Only,Middle School,4455.84,123396
Bldg-369665,Dallas,1320 W Everman Pkwy,Fort Worth,TX,76134,32.629,-97.339421,Not on Zayo Network,Fiber Only,Elementary School,5665.74,153643.5
Bldg-369659,Dallas,9200 Poynter St,Fort Worth,TX,76123,32.60794,-97.365061,Not on Zayo Network,Fiber Only,Elementary School,13610.23,352255.75
Bldg-369667,Dallas,8036 Cedar Lake Ln,Fort Worth,TX,76123,32.625938,-97.410035,Not on Zayo Network,Fiber Only,Middle School,18092.54,464313.5
Bldg-369668,Dallas,1601 Country Manor Rd,Fort Worth,TX,76134,32.6419,-97.343251,Not on Zayo Network,Fiber Only,Elementary School,7322.04,195051
Bldg-371032,Dallas,601 Glade Rd,Colleyville,TX,76034,32.87998,-97.159511,Not on Zayo Network,Fiber Only,Elementary School,539.68,25492
Bldg-370013,Dallas,302 E Freeman St,Duncanville,TX,75116,32.6491,-96.903111,Not on Zayo Network,Fiber Only,Elementary School,1869.06,58726.5
Bldg-370014,Dallas,1010 Big Stone Gap Rd,Duncanville,TX,75137,32.64115,-96.932141,Not on Zayo Network,Fiber Only,Elementary School,2204.94,67123.5
Bldg-370009,Dallas,9240 County View Rd,Dallas,TX,75249,32.64081,-96.946901,Not on Zayo Network,Fiber Only,Elementary School,1003.93,37098.25
Bldg-370015,Dallas,101 E Fairmeadows Dr,Duncanville,TX,75116,32.66707,-96.904401,Not on Zayo Network,Fiber Only,Elementary School,1260.54,43513.5
Bldg-370010,Dallas,8441 Fox Creek Trl,Dallas,TX,75249,32.65339,-96.974481,Not on Zayo Network,Fiber Only,Elementary School,4796.82,131920.5
Bldg-370016,Dallas,426 E Freeman St,Duncanville,TX,75116,32.650356,-96.902595,Not on Zayo Network,Fiber Only,Middle School,1843.68,58092
Bldg-370011,Dallas,7101 W Wheatland Rd,Dallas,TX,75249,32.64894,-96.947811,Not on Zayo Network,Fiber Only,Middle School,698.11,29452.75
Bldg-370017,Dallas,1903 Blueridge Dr,Duncanville,TX,75137,32.62271,-96.904531,Not on Zayo Network,Fiber Only,Middle School,12560.25,326006.25
Bldg-370012,Dallas,6700 Wandt Dr,Dallas,TX,75236,32.66556,-96.929041,Not on Zayo Network,Fiber Only,Elementary School,7982.95,211573.75
Bldg-370018,Dallas,1007 Springwood Ln,Duncanville,TX,75137,32.640984,-96.93122,Not on Zayo Network,Fiber Only,Middle School,2283.88,69097
Bldg-370020,Dallas,530 E Freeman St,Duncanville,TX,75116,32.64836,-96.900585,Not on Zayo Network,Fiber Only,Middle School,13062.17,338554.25
Bldg-370021,Dallas,815 Fairlawn Dr,Duncanville,TX,75116,32.64932,-96.902841,Not on Zayo Network,Fiber Only,High School,1904.96,59624
Bldg-370022,Dallas,102 E Vinyard Rd,Duncanville,TX,75137,32.644572,-96.907026,Not on Zayo Network,Fiber Only,Elementary School,11089.65,289241.25
Bldg-370023,Dallas,510 Softwood Dr,Duncanville,TX,75137,32.62413,-96.920111,Not on Zayo Network,Fiber Only,Elementary School,7875,208875
Bldg-370024,Dallas,1040 W Wheatland Rd,Duncanville,TX,75116,32.64579,-96.932321,Not on Zayo Network,Fiber Only,Middle School,516.74,24918.5
Bldg-370025,Dallas,602 W Center St,Duncanville,TX,75116,32.65105,-96.921881,Not on Zayo Network,Fiber Only,Elementary School,220.3,25218
Bldg-371039,Dallas,401 Bear Creek Dr,Euless,TX,76039,32.87091,-97.087131,Not on Zayo Network,Fiber Only,Elementary School,4070.73,113768.25
Bldg-371033,Dallas,5911 Pleasant Run Rd,Colleyville,TX,76034,32.894458,-97.154348,Not on Zayo Network,Fiber Only,Elementary School,49.07,14944.2
Bldg-371040,Dallas,1300 W College St,Grapevine,TX,76051,32.93648,-97.088201,Not on Zayo Network,Fiber Only,Elementary School,1678.04,53951
Bldg-371034,Dallas,1100 Bogart Dr,Colleyville,TX,76034,32.89482,-97.151861,Not on Zayo Network,Fiber Only,Middle School,528.99,25224.75
Bldg-371041,Dallas,1932 Dove Rd,Grapevine,TX,76051,32.9556,-97.096141,Not on Zayo Network,Fiber Only,Elementary School,697.98,29449.5
Bldg-371035,Dallas,6600 Glenhope Cir N,Colleyville,TX,76034,32.90441,-97.128251,Not on Zayo Network,Fiber Only,Elementary School,6065.24,163631
Bldg-371038,Dallas,5800 Colleyville Blvd,Colleyville,TX,76034,32.89424,-97.148251,Not on Zayo Network,Fiber Only,High School,476.6,40596
Bldg-371044,Dallas,301 Pony Pkwy,Grapevine,TX,76051,32.94313,-97.084421,Not on Zayo Network,Fiber Only,Middle School,746.64,30666
Bldg-371036,Dallas,5300 Heritage Ave,Colleyville,TX,76034,32.88624,-97.107351,Not on Zayo Network,Fiber Only,Middle School,6415.54,172388.5
Bldg-371045,Dallas,4500 Heritage Ave,Grapevine,TX,76051,32.88805,-97.107295,Not on Zayo Network,Fiber Only,Elementary School,5799,156975
Bldg-371037,Dallas,5300 Pool Rd,Colleyville,TX,76034,32.88623,-97.126861,Not on Zayo Network,Fiber Only,Elementary School,9778.39,256459.75
Bldg-371047,Dallas,3220 Timberline Dr,Grapevine,TX,76051,32.91324,-97.115731,Not on Zayo Network,Fiber Only,Elementary School,2073.85,63846.25
Bldg-371042,Dallas,1801 Hall Johnson Rd,Grapevine,TX,76051,32.89014,-97.092191,Not on Zayo Network,Fiber Only,Elementary School,2342.48,70562
Bldg-371043,Dallas,3223 Mustang Dr,Grapevine,TX,76051,32.9143,-97.120571,Not on Zayo Network,Fiber Only,High School,1807.44,57186
Bldg-371046,Dallas,1301 N Dooley St,Grapevine,TX,76051,32.95262,-97.074271,Not on Zayo Network,Fiber Only,Elementary School,4192.47,116811.75
Bldg-371967,Dallas,1302 Exchange Dr,Richardson,TX,75081,32.9631589,-96.706839,Not on Zayo Network,Fiber Only,Office - Multi Tenant,501.06,24526.5
Bldg-371968,Dallas,1306 Exchange Dr,Richardson,TX,75081,32.963512,-96.707009,Not on Zayo Network,Fiber Only,Office - Multi Tenant,554.08,25852
Bldg-384445,Dallas,1604 Bell Ave,Fort Worth,TX,76131,32.859623,-97.34282,Not on Zayo Network,On-Net,Cell Site,48.58,14914.8
Bldg-384446,Dallas,6052 Rocky Point Trl,Lake Worth,TX,76135,32.817193,-97.417805,Not on Zayo Network,On-Net,Cell Site,633.25,27831.25
Bldg-384447,Dallas,620 Park Center Blvd,Saginaw,TX,76179,32.874878,-97.388603,Not on Zayo Network,On-Net,Cell Site,5881.12,159028
Bldg-384448,Dallas,9638 White Settlement Rd,Fort Worth,TX,76108,32.762214,-97.48477,Not on Zayo Network,On-Net,Pole,1449.61,48240.25
Bldg-384457,Atlanta,1776 Harvard Ave,Atlanta,GA,30337,33.6530676,-84.4471555,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1247.68,39944.32
Bldg-384505,Denver,12200 E Briarwood Ave,Englewood,CO,80112,39.5926623,-104.8475948,Not on Zayo Network,Fiber Only,Office - Multi Tenant,113.51,17507.95
Bldg-384502,Atlanta,850 Ralph McGill Blvd NE,Atlanta,GA,30306,33.768258,-84.3595066,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1121.38,36913.12
Bldg-384527,Dallas,1252 Avenue T,Grand Prairie,TX,75050,32.7895671,-97.0440935,Not on Zayo Network,Fiber Only,Office - Multi Tenant,1552.4,50810
Bldg-384528,Atlanta,2160 Breckinridge Blvd,Lawrenceville,GA,30043,33.9679664,-84.0825427,Not on Zayo Network,Fiber Only,Office - Multi Tenant,960.67,33056.08
Bldg-384554,Atlanta,368 Bethesda Church Rd,Lawrenceville,GA,30044,33.9202,-84.0836,Build in Progress,On-Net,Cell Site,10037.57,250901.68
Bldg-384559,Atlanta,3699 E Liddell Rd NW,Duluth,GA,30096,33.9492,-84.1339,Build in Progress,On-Net,Cell Site,727.4,27457.6
Bldg-384565,Atlanta,7762 Spaulding Cors,Norcross,GA,30092,33.9686,-84.2613,On Zayo Network,On-Net,Cell Site,556.37,23352.88
Bldg-384555,Atlanta,1027 Killian Hill Rd SW,Lilburn,GA,30047,33.8669,-84.0924,Build in Progress,Fiber Only,Cell Site,23422.42,572138.08
Bldg-384560,Atlanta,1217 S Hairston Rd,Stone Mountain,GA,30088,33.7601,-84.1974,Build in Progress,Fiber Only,Cell Site,13841.28,342190.72
Bldg-384556,Atlanta,4394 Rocky Hill Rd SW,Norcross,GA,30048,33.8937,-84.1228,Build in Progress,On-Net,Cell Site,12786.41,316873.84
Bldg-384561,Atlanta,7132 Maddox Rd,Lithonia,GA,30058,33.739869,-84.097492,Build in Progress,Fiber Only,Cell Site,39887.3,967295.2
